Date,Open,High,Low,Close,Adj Close,Volume
2020-02-06,2041.02002,2056.300049,2024.800049,2050.22998,2050.22998,3183000
2020-02-07,2041.98999,2098.530029,2038.099976,2079.280029,2079.280029,5095300
2020-02-10,2085.01001,2135.600098,2084.959961,2133.909912,2133.909912,5056200
2020-02-11,2150.899902,2185.949951,2136,2150.800049,2150.800049,5746000
2020-02-12,2163.199951,2180.25,2155.290039,2160,2160,3334300
2020-02-13,2144.98999,2170.280029,2142,2149.870117,2149.870117,3031800
2020-02-14,2155.679932,2159.040039,2125.889893,2134.870117,2134.870117,2606200
2020-02-18,2125.02002,2166.070068,2124.110107,2155.669922,2155.669922,2945600
2020-02-19,2167.800049,2185.100098,2161.120117,2170.219971,2170.219971,2561200
2020-02-20,2173.070068,2176.790039,2127.449951,2153.100098,2153.100098,3131300
2020-02-21,2142.149902,2144.550049,2088,2095.969971,2095.969971,4646300
2020-02-24,2003.180054,2039.300049,1987.969971,2009.290039,2009.290039,6529700
2020-02-25,2026.420044,2034.599976,1958.420044,1972.73999,1972.73999,6219100
2020-02-26,1970.280029,2014.670044,1960.449951,1979.589966,1979.589966,5224600
2020-02-27,1934.380005,1975,1882.76001,1884.300049,1884.300049,8112100
2020-02-28,1814.630005,1889.76001,1811.130005,1883.75,1883.75,9493800
2020-03-02,1906.48999,1954.51001,1870,1953.949951,1953.949951,6761700
2020-03-03,1975.369995,1996.329956,1888.089966,1908.98999,1908.98999,7534500
2020-03-04,1946.569946,1978,1922,1975.829956,1975.829956,4772900
2020-03-05,1933,1960.719971,1910,1924.030029,1924.030029,4748200
2020-03-06,1875,1910.869995,1869.5,1901.089966,1901.089966,5273600
2020-03-09,1773.859985,1862.77002,1761.290039,1800.609985,1800.609985,7813200
2020-03-10,1870.880005,1894.27002,1818.170044,1891.819946,1891.819946,7133300
2020-03-11,1857.849976,1871.319946,1801.5,1820.859985,1820.859985,5624800
2020-03-12,1721.97998,1765,1675,1676.609985,1676.609985,11346200
2020-03-13,1755,1786.310059,1680.619995,1785,1785,8809700
2020-03-16,1641.51001,1759.449951,1626.030029,1689.150024,1689.150024,8917300
2020-03-17,1775.469971,1857.780029,1689.23999,1807.839966,1807.839966,10917100
2020-03-18,1750,1841.660034,1745,1830,1830,9645200
2020-03-19,1860,1945,1832.650024,1880.930054,1880.930054,10399900
2020-03-20,1926.310059,1957,1820.72998,1846.089966,1846.089966,9817900
2020-03-23,1827.75,1919.400024,1812,1902.829956,1902.829956,7808500
2020-03-24,1951.5,1955,1900.339966,1940.099976,1940.099976,7147100
2020-03-25,1920.689941,1950.26001,1885.780029,1885.839966,1885.839966,6479100
2020-03-26,1902,1956.48999,1889.290039,1955.48999,1955.48999,6221300
2020-03-27,1930.859985,1939.790039,1899.920044,1900.099976,1900.099976,5387900
2020-03-30,1922.829956,1973.630005,1912.339966,1963.949951,1963.949951,6126100
2020-03-31,1964.349976,1993.02002,1944.01001,1949.719971,1949.719971,5123600
2020-04-01,1932.969971,1944.959961,1893,1907.699951,1907.699951,4121900
2020-04-02,1901.640015,1927.530029,1890,1918.829956,1918.829956,4336000
2020-04-03,1911.150024,1926.329956,1889.150024,1906.589966,1906.589966,3609900
2020-04-06,1936,1998.52002,1930.02002,1997.589966,1997.589966,5773200
2020-04-07,2017.109985,2035.719971,1997.619995,2011.599976,2011.599976,5114000
2020-04-08,2021,2044,2011.150024,2043,2043,3977300
2020-04-09,2044.300049,2053,2017.660034,2042.76001,2042.76001,4655600
2020-04-13,2040,2180,2038,2168.870117,2168.870117,6716700
2020-04-14,2200.469971,2292,2186.209961,2283.320068,2283.320068,8087200
2020-04-15,2257.679932,2333.370117,2245,2307.679932,2307.679932,6866600
2020-04-16,2346,2461,2335,2408.189941,2408.189941,12038200
2020-04-17,2372.330078,2400,2316.02002,2375,2375,7930000
2020-04-20,2389.949951,2444.97998,2386.050049,2393.610107,2393.610107,5770700
2020-04-21,2416.610107,2428.310059,2279.659912,2328.120117,2328.120117,7476700
2020-04-22,2369,2394,2351,2363.48999,2363.48999,4218300
2020-04-23,2399.97998,2424.219971,2382.080078,2399.449951,2399.449951,5066600
2020-04-24,2417,2420.429932,2382,2410.219971,2410.219971,3831800
2020-04-27,2443.199951,2444.879883,2363,2376,2376,5645600
2020-04-28,2372.100098,2373.5,2306,2314.080078,2314.080078,5269400
2020-04-29,2330.01001,2391.889893,2310,2372.709961,2372.709961,4591600
2020-04-30,2419.840088,2475,2396.01001,2474,2474,9415000
2020-05-01,2336.800049,2362.439941,2258.189941,2286.040039,2286.040039,9772600
2020-05-04,2256.379883,2326.97998,2256.379883,2315.98999,2315.98999,4865900
2020-05-05,2340,2351,2307.129883,2317.800049,2317.800049,3242500
2020-05-06,2329.439941,2357.449951,2320,2351.26001,2351.26001,3117800
2020-05-07,2374.780029,2376,2343.110107,2367.610107,2367.610107,3396400
2020-05-08,2372.139893,2387.23999,2357,2379.610107,2379.610107,3211200
2020-05-11,2374.699951,2419.669922,2372.110107,2409,2409,3253700
2020-05-12,2411.850098,2419,2355,2356.949951,2356.949951,3074900
2020-05-13,2366.800049,2407.699951,2337.800049,2367.919922,2367.919922,4782900
2020-05-14,2361.01001,2391.370117,2353.209961,2388.850098,2388.850098,3648100
2020-05-15,2368.52002,2411,2356.370117,2409.780029,2409.780029,4235000
2020-05-18,2404.350098,2433,2384.01001,2426.26001,2426.26001,4366600
2020-05-19,2429.830078,2485,2428.969971,2449.330078,2449.330078,4320500
2020-05-20,2477.870117,2500.01001,2467.27002,2497.939941,2497.939941,3998100
2020-05-21,2500,2525.449951,2442.540039,2446.73999,2446.73999,5114400
2020-05-22,2455.01001,2469.850098,2430.129883,2436.879883,2436.879883,2867100
2020-05-26,2458,2462,2414.060059,2421.860107,2421.860107,3568200
2020-05-27,2404.98999,2413.580078,2330,2410.389893,2410.389893,5056900
2020-05-28,2384.330078,2436.969971,2378.22998,2401.100098,2401.100098,3190200
2020-05-29,2415.939941,2442.370117,2398.199951,2442.370117,2442.370117,3529300
2020-06-01,2448,2476.929932,2444.169922,2471.040039,2471.040039,2928900
2020-06-02,2467,2473.530029,2445.310059,2472.409912,2472.409912,2529900
2020-06-03,2468.01001,2488,2461.169922,2478.399902,2478.399902,2671000
2020-06-04,2477.429932,2507.540039,2450.01001,2460.600098,2460.600098,2948700
2020-06-05,2444.51001,2488.649902,2437.129883,2483,2483,3306400
2020-06-08,2500.199951,2530,2487.340088,2524.060059,2524.060059,3970700
2020-06-09,2529.439941,2626.429932,2525,2600.860107,2600.860107,5176000
2020-06-10,2645,2722.350098,2626.26001,2647.449951,2647.449951,4946000
2020-06-11,2603.5,2671.379883,2536.22998,2557.959961,2557.959961,5800100
2020-06-12,2601.209961,2621.47998,2503.350098,2545.02002,2545.02002,5429600
2020-06-15,2526.600098,2584,2508,2572.679932,2572.679932,3865100
2020-06-16,2620,2620,2576,2615.27002,2615.27002,3585600
2020-06-17,2647.5,2655,2631.820068,2640.97998,2640.97998,2951100
2020-06-18,2647.01001,2659.639893,2636.110107,2653.97998,2653.97998,2487800
2020-06-19,2678.080078,2697.429932,2659,2675.01001,2675.01001,5777000
2020-06-22,2684.5,2715,2669,2713.820068,2713.820068,3208800
2020-06-23,2726.02002,2783.110107,2718.040039,2764.409912,2764.409912,4231700
2020-06-24,2780,2796,2721,2734.399902,2734.399902,4526600
2020-06-25,2739.550049,2756.22998,2712.139893,2754.580078,2754.580078,2968700
2020-06-26,2775.060059,2782.570068,2688,2692.870117,2692.870117,6500800
2020-06-29,2690.01001,2696.800049,2630.080078,2680.379883,2680.379883,4223400
2020-06-30,2685.070068,2769.629883,2675.030029,2758.820068,2758.820068,3769700
2020-07-01,2757.98999,2895,2754,2878.699951,2878.699951,6363400
2020-07-02,2912.01001,2955.560059,2871.100098,2890.300049,2890.300049,6593400
2020-07-06,2934.969971,3059.879883,2930,3057.040039,3057.040039,6880600
2020-07-07,3058.550049,3069.550049,2990,3000.120117,3000.120117,5257500
2020-07-08,3022.610107,3083.969971,3012.429932,3081.110107,3081.110107,5037600
2020-07-09,3115.98999,3193.879883,3074,3182.629883,3182.629883,6388700
2020-07-10,3191.76001,3215,3135.699951,3200,3200,5486000
2020-07-13,3251.060059,3344.290039,3068.389893,3104,3104,7720400
2020-07-14,3089,3127.379883,2950,3084,3084,7231900
2020-07-15,3080.22998,3098.350098,2973.179932,3008.870117,3008.870117,5788900
2020-07-16,2971.060059,3032,2918.22998,2999.899902,2999.899902,6394200
2020-07-17,3009,3024,2948.449951,2961.969971,2961.969971,4761300
2020-07-20,3000.199951,3201.360107,2994.02002,3196.840088,3196.840088,7598200
2020-07-21,3232.48999,3240.580078,3105.719971,3138.290039,3138.290039,6135000
2020-07-22,3125,3150,3065.26001,3099.909912,3099.909912,4104200
2020-07-23,3098.27002,3098.27002,2970,2986.550049,2986.550049,5656900
2020-07-24,2930,3031.580078,2888,3008.909912,3008.909912,5632400
2020-07-27,3062,3098,3015.77002,3055.209961,3055.209961,4170500
2020-07-28,3054.27002,3077.090088,2995.76001,3000.330078,3000.330078,3126700
2020-07-29,3030.98999,3039.159912,2996.77002,3033.530029,3033.530029,2974100
2020-07-30,3014,3092,3005,3051.879883,3051.879883,6128300
2020-07-31,3244,3246.820068,3151,3164.679932,3164.679932,8085500
2020-08-03,3180.51001,3184,3104,3111.889893,3111.889893,5074700
